Day 1,Day 2,Day 3,Day 4,Day 5,Day 6,Day 7 Percent,Daycount,Overall Percent Change (Day 1 to 6),Outcome
303.694305,308.89032,310.199219,310.750336,314.696564,317.304443,-1.13,0,4.48,3
286.613159,289.24173,293.579834,297.087921,304.479523,309.786041,-0.13,2,8.09,4
311.900787,316.7034,321.654175,323.452698,323.956665,326.990387,-0.19,2,4.84,4
332.642792,336.328705,338.700348,341.249878,343.858704,352.119934,-0.5,5,5.86,4
350.370819,350.747711,356.599274,360.913605,364.196411,366.824677,-0.26,1,4.7,4
357.948151,368.262817,374.22348,374.382172,374.808624,374.927643,-0.86,2,4.74,3
311.90213,312.569214,313.166595,314.620209,315.496368,316.034027,-0.19,0,1.32,4
297.355927,299.028595,302.383881,304.723633,309.303528,310.627716,-1.72,0,4.46,2
294.149994,297.98999,310.630005,317.869995,325.0,325.600006,0.77,2,10.69,6
297.98999,310.630005,317.869995,325.0,325.600006,328.100006,0.33,1,10.1,6
310.630005,317.869995,325.0,325.600006,328.100006,329.190002,0.7,0,5.97,6
317.869995,325.0,325.600006,328.100006,329.190002,331.51001,-0.36,0,4.29,4
313.959991,319.329987,319.829987,325.130005,326.920013,329.440002,0.28,1,4.93,6
319.329987,319.829987,325.130005,326.920013,329.440002,330.369995,0.98,0,3.46,7
319.829987,325.130005,326.920013,329.440002,330.369995,333.600006,-0.91,0,4.31,3
71.370003,71.900002,72.099998,72.43,72.459999,73.129997,0.36,0,2.47,6
71.900002,72.099998,72.43,72.459999,73.129997,73.389999,-1.32,0,2.07,3
60.880001,62.189999,62.860001,64.519997,64.68,66.43,-2.09,4,9.12,2
72.330002,72.760002,73.010002,74.589996,76.510002,77.129997,0.78,0,6.64,6
72.760002,73.010002,74.589996,76.510002,77.129997,77.730003,0.0,1,6.83,5
72.970001,73.309998,73.599998,73.940002,75.07,75.68,0.73,0,3.71,6
73.309998,73.599998,73.940002,75.07,75.68,76.230003,-0.76,0,3.98,4
73.150002,73.919998,74.620003,75.5,76.519997,76.540001,0.01,0,4.63,5
73.919998,74.620003,75.5,76.519997,76.540001,76.550003,-0.69,1,3.56,4
79.989998,80.470001,80.589996,81.440002,81.889999,82.120003,0.49,0,2.66,6
80.470001,80.589996,81.440002,81.889999,82.120003,82.519997,-0.51,0,2.55,4
89.019997,89.769997,90.290001,91.269997,91.760002,91.809998,0.16,1,3.13,5
89.769997,90.290001,91.269997,91.760002,91.809998,91.959999,0.04,0,2.44,5
90.290001,91.269997,91.760002,91.809998,91.959999,92.0,-0.25,1,1.89,4
101.550003,103.360001,103.5,104.309998,105.160004,106.150002,-0.32,0,4.53,4
102.949997,103.480003,104.139999,105.910004,108.300003,108.57,-0.29,1,5.46,4
108.0,108.790001,109.790001,110.709999,110.970001,113.720001,0.47,0,5.3,6
108.790001,109.790001,110.709999,110.970001,113.720001,114.25,-1.2,1,5.02,3
114.459999,114.959999,116.129997,116.440002,116.849998,117.650002,-0.06,3,2.79,4
125.07,126.209999,126.870003,127.699997,128.25,128.690002,0.69,2,2.89,6
126.209999,126.870003,127.699997,128.25,128.690002,129.580002,0.02,1,2.67,5
126.870003,127.699997,128.25,128.690002,129.580002,129.610001,0.4,0,2.16,6
127.699997,128.25,128.690002,129.580002,129.610001,130.130005,-0.41,1,1.9,4
129.809998,130.220001,131.419998,131.520004,132.889999,133.490005,-0.52,3,2.83,4
134.610001,134.839996,135.119995,135.600006,136.149994,136.289993,0.4,2,1.25,6
134.839996,135.119995,135.600006,136.149994,136.289993,136.839996,0.56,1,1.48,6
135.119995,135.600006,136.149994,136.289993,136.839996,137.600006,0.31,0,1.84,6
135.600006,136.149994,136.289993,136.839996,137.600006,138.029999,-2.68,6,1.79,1
134.330002,134.539993,136.429993,138.860001,139.520004,141.119995,1.23,0,5.05,7
134.539993,136.429993,138.860001,139.520004,141.119995,142.850006,-0.67,1,6.18,4
145.050003,146.160004,146.399994,147.889999,148.919998,149.940002,-0.28,1,3.37,4
150.809998,151.449997,151.789993,152.139999,153.669998,155.160004,-0.06,0,2.88,4
147.949997,150.25,151.119995,151.5,152.149994,153.649994,-0.03,1,3.85,4
185.160004,187.990005,192.149994,193.479996,197.130005,202.970001,-0.69,1,9.62,4
221.100006,226.050003,228.509995,230.990005,234.559998,239.740005,0.59,1,8.43,6
226.050003,228.509995,230.990005,234.559998,239.740005,241.149994,0.3,0,6.68,6
228.509995,230.990005,234.559998,239.740005,241.149994,241.880005,-1.45,0,5.85,3
236.850006,238.089996,238.100006,238.789993,243.910004,245.149994,-0.65,0,3.5,4
242.320007,244.679993,248.009995,252.220001,253.279999,254.110001,-0.28,1,4.87,4
245.699997,249.759995,251.5,255.539993,257.0,261.51001,0.34,2,6.43,6
249.759995,251.5,255.539993,257.0,261.51001,262.399994,0.24,1,5.06,5
251.5,255.539993,257.0,261.51001,262.399994,263.040009,2.02,0,4.59,8
255.539993,257.0,261.51001,262.399994,263.040009,268.359985,-0.72,0,5.02,4
256.140015,259.75,260.869995,265.369995,267.0,267.790009,0.27,1,4.55,6
259.75,260.869995,265.369995,267.0,267.790009,268.519989,2.3,0,3.38,8
260.869995,265.369995,267.0,267.790009,268.519989,274.690002,-2.34,1,5.3,2
260.880005,264.089996,267.839996,268.470001,269.910004,269.950012,2.05,0,3.48,8
264.089996,267.839996,268.470001,269.910004,269.950012,275.48999,-1.27,0,4.32,3
215.699997,226.190002,229.259995,232.679993,235.429993,237.770004,-0.09,0,10.23,4
259.029999,268.709991,272.859985,274.799988,278.160004,280.339996,-1.55,1,8.23,3
287.970001,288.720001,293.230011,294.649994,300.970001,301.390015,1.43,0,4.66,7
288.720001,293.230011,294.649994,300.970001,301.390015,305.700012,-0.56,0,5.88,4
276.140015,277.779999,278.019989,278.350006,282.929993,284.690002,-1.75,1,3.1,2
261.089996,261.320007,269.700012,270.980011,271.350006,271.450012,2.56,0,3.97,9
261.320007,269.700012,270.980011,271.350006,271.450012,278.410004,-0.17,0,6.54,4
298.799988,299.299988,305.279999,307.899994,309.059998,309.529999,-2.19,1,3.59,2
342.940002,345.380005,349.73999,350.0,350.059998,351.76001,-0.11,0,2.57,4
343.839996,349.109985,356.130005,362.519989,366.779999,367.51001,1.06,0,6.88,7
349.109985,356.130005,362.519989,366.779999,367.51001,371.420013,-1.7,0,6.39,2
401.339996,411.670013,413.48999,420.459991,428.01001,438.640015,0.44,0,9.29,6
411.670013,413.48999,420.459991,428.01001,438.640015,440.549988,-2.01,1,7.02,2
467.670013,479.779999,488.51001,489.329987,490.429993,499.51001,-4.11,1,6.81,0
460.609985,462.700012,470.079987,477.029999,478.470001,479.149994,0.44,4,4.03,6
462.700012,470.079987,477.029999,478.470001,479.149994,481.26001,0.63,3,4.01,6
470.079987,477.029999,478.470001,479.149994,481.26001,484.279999,0.36,2,3.02,6
477.029999,478.470001,479.149994,481.26001,484.279999,486.0,1.29,1,1.88,7
478.470001,479.149994,481.26001,484.279999,486.0,492.25,0.62,0,2.88,6
479.149994,481.26001,484.279999,486.0,492.25,495.279999,-2.33,0,3.37,2
456.5,469.730011,472.019989,472.440002,473.440002,476.279999,-3.42,1,4.33,1
491.339996,493.410004,499.839996,504.040009,506.029999,514.859985,-0.82,2,4.79,3
573.070007,580.690002,591.119995,607.51001,610.090027,622.830017,2.13,0,8.68,8
580.690002,591.119995,607.51001,610.090027,622.830017,636.070007,-0.58,3,9.54,4
411.5,421.660004,442.359985,444.359985,453.329987,453.589996,2.84,0,10.23,9
421.660004,442.359985,444.359985,453.329987,453.589996,466.450012,-9.34,1,10.62,0
368.140015,368.299988,379.720001,383.630005,394.779999,396.359985,-7.06,1,7.67,0
292.980011,299.829987,302.380005,306.369995,316.220001,323.790009,-1.02,0,10.52,3
324.269989,333.329987,333.609985,353.290009,358.140015,362.880005,3.12,0,11.91,9
333.329987,333.609985,353.290009,358.140015,362.880005,374.220001,-3.34,2,12.27,1
365.76001,392.059998,415.390015,417.209991,417.790009,426.75,2.25,0,16.67,8
392.059998,415.390015,417.209991,417.790009,426.75,436.369995,-0.5,0,11.3,4
418.320007,439.029999,454.0,474.630005,478.98999,479.529999,2.37,1,14.63,8
439.029999,454.0,474.630005,478.98999,479.529999,490.910004,0.87,0,11.82,7
454.0,474.630005,478.98999,479.529999,490.910004,495.179993,-1.88,0,9.07,2
481.290009,485.269989,496.350006,504.73999,507.359985,517.280029,-0.47,2,7.48,4
512.429993,525.059998,529.919983,540.570007,545.359985,559.340027,0.69,1,9.15,6
525.059998,529.919983,540.570007,545.359985,559.340027,563.210022,0.3,0,7.27,6
529.919983,540.570007,545.359985,559.340027,563.210022,564.880005,-0.52,0,6.6,4
516.440002,526.679993,529.289978,532.719971,549.909973,559.630005,-1.94,2,8.36,2
508.119995,526.940002,532.059998,544.5,558.710022,563.659973,0.32,2,10.93,6
526.940002,532.059998,544.5,558.710022,563.659973,565.450012,3.49,1,7.31,9
532.059998,544.5,558.710022,563.659973,565.450012,585.200012,0.02,0,9.99,5
544.5,558.710022,563.659973,565.450012,585.200012,585.309998,-1.29,1,7.49,3
524.169983,526.880005,528.659973,546.76001,555.539978,560.01001,1.37,2,6.84,7
526.880005,528.659973,546.76001,555.539978,560.01001,567.710022,0.43,1,7.75,6
528.659973,546.76001,555.539978,560.01001,567.710022,570.150024,1.44,0,7.85,7
546.76001,555.539978,560.01001,567.710022,570.150024,578.340027,-0.51,0,5.78,4
35.037426,35.330082,35.866604,36.256821,36.533215,36.842117,3.09,0,5.15,9
35.330082,35.866604,36.256821,36.533215,36.842117,37.980225,-1.5,2,7.5,3
42.03677,44.353638,44.418667,44.426788,44.88205,46.248791,0.19,1,10.02,5
44.353638,44.418667,44.426788,44.88205,46.248791,46.338818,1.27,0,4.48,7
44.418667,44.426788,44.88205,46.248791,46.338818,46.928082,-2.02,1,5.65,2
44.652885,45.454933,45.520401,46.42067,46.690742,48.131161,-0.73,2,7.79,4
51.282455,51.727394,52.106407,52.46069,52.75732,52.93034,-0.76,0,3.21,4
50.28936,50.314419,50.464821,51.592751,52.971352,53.155167,-3.29,0,5.7,1
44.929909,46.379799,46.981808,47.032681,47.295528,47.89753,-2.04,0,6.61,2
47.227688,47.939922,48.126457,49.364388,49.765781,49.782864,0.26,2,5.41,6
47.939922,48.126457,49.364388,49.765781,49.782864,49.910984,0.1,1,4.11,5
48.126457,49.364388,49.765781,49.782864,49.910984,49.962231,0.26,0,3.81,6
49.364388,49.765781,49.782864,49.910984,49.962231,50.09034,-0.63,0,1.47,4
47.280495,47.365894,47.784382,49.313141,49.748707,50.380711,0.9,3,6.56,7
47.365894,47.784382,49.313141,49.748707,50.380711,50.833351,0.84,2,7.32,7
47.784382,49.313141,49.748707,50.380711,50.833351,51.260387,0.22,1,7.27,5
49.313141,49.748707,50.380711,50.833351,51.260387,51.371418,0.47,0,4.17,6
49.748707,50.380711,50.833351,51.260387,51.371418,51.610554,-0.26,1,3.74,4
51.200596,51.584927,51.695953,53.694443,54.087303,54.847416,-0.61,1,7.12,4
58.357441,58.641132,58.864655,60.025288,62.664608,63.266388,0.83,0,8.41,7
58.641132,58.864655,60.025288,62.664608,63.266388,63.790844,-0.05,2,8.78,4
59.665142,60.616196,61.039833,61.385662,63.062958,63.875652,-1.0,0,7.06,3
65.641609,65.719856,65.772018,65.885033,66.397911,68.240845,0.68,0,3.96,6
65.719856,65.772018,65.885033,66.397911,68.240845,68.701576,-0.75,3,4.54,4
71.24865,71.387764,71.578987,71.987595,73.717529,74.552055,-4.14,0,4.64,0
79.626411,80.580765,81.314186,82.268532,84.451164,85.926865,-1.13,1,7.91,3
78.03582,79.113876,80.536575,81.23465,81.950401,82.359016,2.17,1,5.54,8
79.113876,80.536575,81.23465,81.950401,82.359016,84.144394,0.84,0,6.36,7
80.536575,81.23465,81.950401,82.359016,84.144394,84.855011,-0.91,0,5.36,3
78.086517,80.182793,80.3871,81.204292,82.27018,82.909737,-0.79,1,6.18,4
83.842415,84.366463,86.320618,87.404327,88.807739,89.394005,1.45,1,6.62,7
84.366463,86.320618,87.404327,88.807739,89.394005,90.690849,0.33,0,7.5,6
86.320618,87.404327,88.807739,89.394005,90.690849,90.994301,-0.88,2,5.41,3
72.504982,76.039154,76.958755,77.048943,77.382515,77.463638,-6.04,6,6.84,0
72.784485,74.551575,75.02037,76.850578,78.797997,79.888901,1.64,0,9.76,8
74.551575,75.02037,76.850578,78.797997,79.888901,81.196205,-2.84,1,8.91,1
90.725861,90.816032,91.735649,93.818306,94.142868,94.205971,1.2,0,3.84,7
90.816032,91.735649,93.818306,94.142868,94.205971,95.332947,-1.44,1,4.97,3
95.522369,97.579437,97.787872,97.941925,98.095963,99.129028,-0.22,1,3.78,4
94.784454,95.768555,100.178841,101.181168,102.566193,103.57766,-0.68,0,9.28,4
94.921135,96.615997,97.545425,98.438423,99.839561,100.58136,-3.14,2,5.96,1
103.18222,103.365372,104.381912,105.352654,106.42411,106.708008,-1.08,2,3.42,3
110.775085,111.962494,117.749947,121.919899,124.818298,126.987442,-0.77,1,14.64,4
137.128571,139.57962,140.208832,146.134598,147.195786,148.660812,0.5,0,8.41,6
139.57962,140.208832,146.134598,147.195786,148.660812,149.402679,-0.38,1,7.04,4
150.297363,153.268204,154.409424,154.560318,154.579254,155.895737,-0.55,1,3.72,4
155.782074,156.189362,157.572128,158.490845,158.737106,159.532715,-0.49,0,2.41,4
154.97702,158.206696,158.793945,161.550034,162.336136,163.055969,-1.74,1,5.21,2
153.99205,155.365356,157.733124,158.566635,158.756042,159.759995,2.31,0,3.75,8
155.365356,157.733124,158.566635,158.756042,159.759995,163.453766,-1.54,2,5.21,3
154.499985,155.289444,155.669876,160.55864,161.633408,164.363113,0.38,1,6.38,6
155.289444,155.669876,160.55864,161.633408,164.363113,164.99086,0.35,0,6.25,6
155.669876,160.55864,161.633408,164.363113,164.99086,165.57106,-0.5,0,6.36,4
156.002762,156.316666,159.978439,163.630753,164.857712,167.996414,0.16,1,7.69,5
156.316666,159.978439,163.630753,164.857712,167.996414,168.272217,1.07,0,7.65,7
159.978439,163.630753,164.857712,167.996414,168.272217,170.069839,-0.22,1,6.31,4
162.128021,164.030243,165.009888,166.436584,169.242355,170.060333,1.08,3,4.89,7
164.030243,165.009888,166.436584,169.242355,170.060333,171.895996,1.91,2,4.8,8
165.009888,166.436584,169.242355,170.060333,171.895996,175.177383,0.15,1,6.16,5
166.436584,169.242355,170.060333,171.895996,175.177383,175.44368,0.29,0,5.41,6
169.242355,170.060333,171.895996,175.177383,175.44368,175.957291,-2.24,4,3.97,2
171.439453,172.00061,172.458908,172.611664,172.869461,178.197037,-0.2,0,3.94,4
139.720764,144.796082,152.135681,153.48848,156.817657,157.556427,0.33,0,12.77,6
144.796082,152.135681,153.48848,156.817657,157.556427,158.084091,-3.42,4,9.18,1
154.994766,155.282578,155.733521,157.345367,161.499695,162.319016,-2.16,1,4.73,2
132.426941,134.741699,136.659393,136.882156,137.608566,141.976608,-1.41,1,7.21,3
168.488449,172.53476,173.414368,173.668503,176.32695,176.572449,-2.68,6,4.8,1
171.838974,174.775299,177.132217,178.418701,179.184723,184.291367,2.51,0,7.25,9
174.775299,177.132217,178.418701,179.184723,184.291367,188.916809,-0.25,0,8.09,4
179.011078,182.788177,183.283859,188.488541,189.321289,190.610062,4.11,1,6.48,10
182.788177,183.283859,188.488541,189.321289,190.610062,198.441849,0.35,0,8.56,6
183.283859,188.488541,189.321289,190.610062,198.441849,199.145737,-2.14,1,8.65,2
190.530746,194.585434,195.398361,197.153076,197.628937,198.511261,-0.84,0,4.19,3
183.095505,184.711426,185.920898,186.614853,187.764832,192.047546,-0.93,0,4.89,3
182.633545,185.571854,189.177505,195.721481,197.155777,201.169815,0.96,0,10.15,7
185.571854,189.177505,195.721481,197.155777,201.169815,203.092163,-1.61,0,9.44,2
193.121826,195.711533,198.839081,202.514465,202.763474,204.048355,-0.03,4,5.66,4
60.29924,60.970028,61.584274,61.802479,62.44096,62.974369,1.32,1,4.44,7
60.970028,61.584274,61.802479,62.44096,62.974369,63.806797,3.58,0,4.65,10
61.584274,61.802479,62.44096,62.974369,63.806797,66.093987,-0.05,3,7.32,4
70.808609,71.198753,71.312592,72.092926,72.483093,72.556252,-0.21,0,2.47,4
65.817841,66.360649,67.043251,67.21595,67.347557,67.849205,0.48,0,3.09,6
66.360649,67.043251,67.21595,67.347557,67.849205,68.178192,-0.62,0,2.74,4
65.065979,65.454926,66.505981,66.944626,67.333588,68.442574,-0.31,4,5.19,4
70.461891,71.148819,71.744682,72.249527,72.348831,72.373657,2.56,1,2.71,9
71.148819,71.744682,72.249527,72.348831,72.373657,74.22747,0.94,0,4.33,7
71.744682,72.249527,72.348831,72.373657,74.22747,74.922684,-0.46,1,4.43,4
72.215813,74.121071,75.141159,77.451164,78.193047,78.665138,0.12,3,8.93,5
74.121071,75.141159,77.451164,78.193047,78.665138,78.757874,0.09,2,6.26,5
75.141159,77.451164,78.193047,78.665138,78.757874,78.82531,1.04,1,4.9,7
77.451164,78.193047,78.665138,78.757874,78.82531,79.643089,0.71,0,2.83,6
78.193047,78.665138,78.757874,78.82531,79.643089,80.207909,-0.35,2,2.58,4
77.240692,77.92762,78.309258,79.097939,80.039268,80.04776,1.27,3,3.63,7
77.92762,78.309258,79.097939,80.039268,80.04776,81.065414,0.84,2,4.03,7
78.309258,79.097939,80.039268,80.04776,81.065414,81.743874,0.27,1,4.39,6
79.097939,80.039268,80.04776,81.065414,81.743874,81.96434,0.28,0,3.62,6
80.039268,80.04776,81.065414,81.743874,81.96434,82.193344,-0.36,1,2.69,4
83.341179,84.254005,86.037018,86.241776,87.299637,87.419075,0.13,2,4.89,5
84.254005,86.037018,86.241776,87.299637,87.419075,87.529984,0.32,1,3.89,6
86.037018,86.241776,87.299637,87.419075,87.529984,87.811539,0.37,0,2.06,6
86.241776,87.299637,87.419075,87.529984,87.811539,88.135712,-0.25,1,2.2,4
82.146805,82.394218,83.30703,83.452087,84.100441,84.834145,0.21,1,3.27,5
82.394218,83.30703,83.452087,84.100441,84.834145,85.013306,0.23,0,3.18,5
83.30703,83.452087,84.100441,84.834145,85.013306,85.209503,-0.2,0,2.28,4
83.464729,84.365425,84.597031,85.309021,85.377617,85.763634,1.18,4,2.75,7
84.365425,84.597031,85.309021,85.377617,85.763634,86.775856,0.19,3,2.86,5
84.597031,85.309021,85.377617,85.763634,86.775856,86.938881,0.18,2,2.77,5
85.309021,85.377617,85.763634,86.775856,86.938881,87.093277,0.83,1,2.09,7
85.377617,85.763634,86.775856,86.938881,87.093277,87.81382,0.96,0,2.85,7
85.763634,86.775856,86.938881,87.093277,87.81382,88.654465,-2.29,3,3.37,2
90.226326,90.372993,90.683548,91.382317,91.848137,92.607292,-0.86,2,2.64,3
98.648781,99.568062,100.322556,100.530678,101.045151,101.167221,1.55,0,2.55,7
99.568062,100.322556,100.530678,101.045151,101.167221,102.736809,-0.65,0,3.18,4
94.391937,97.164841,97.356667,97.504913,98.280968,100.722511,0.58,0,6.71,6
97.164841,97.356667,97.504913,98.280968,100.722511,101.306755,-0.66,1,4.26,4
103.529778,104.161072,107.019363,107.931213,109.912727,110.096848,0.16,2,6.34,5
104.161072,107.019363,107.931213,109.912727,110.096848,110.272202,1.01,1,5.87,7
107.019363,107.931213,109.912727,110.096848,110.272202,111.385696,0.28,0,4.08,6
107.931213,109.912727,110.096848,110.272202,111.385696,111.692566,-0.04,0,3.48,4
121.453125,121.937782,122.748505,123.083389,124.387657,124.466949,0.0,1,2.48,5
125.277687,126.0532,126.282349,126.326401,126.537888,126.5467,0.16,1,1.01,5
126.0532,126.282349,126.326401,126.537888,126.5467,126.749397,1.75,0,0.55,8
126.282349,126.326401,126.537888,126.5467,126.749397,128.970154,-0.59,1,2.13,4
131.826736,132.473068,132.729843,133.39386,133.464676,134.376694,-0.12,0,1.93,4
119.318535,124.13578,124.518646,126.103653,127.893425,129.371567,0.17,5,8.43,5
124.13578,124.518646,126.103653,127.893425,129.371567,129.594177,0.1,4,4.4,5
124.518646,126.103653,127.893425,129.371567,129.594177,129.718811,0.78,3,4.18,6
126.103653,127.893425,129.371567,129.594177,129.718811,130.725021,0.48,2,3.66,6
127.893425,129.371567,129.594177,129.718811,130.725021,131.348343,1.35,1,2.7,7
129.371567,129.594177,129.718811,130.725021,131.348343,133.1203,0.64,0,2.9,6
129.594177,129.718811,130.725021,131.348343,133.1203,133.975128,-1.54,5,3.38,3
131.918228,133.271652,133.841537,134.064148,134.438126,136.397125,-0.45,4,3.4,4
133.580612,135.236511,136.042068,136.802872,137.402603,139.013748,-0.4,0,4.07,4
137.617416,139.810349,140.338394,141.752625,142.978928,145.064438,-0.39,0,5.41,4
139.631317,142.71933,145.583572,147.060425,149.405502,150.094742,-1.54,7,7.49,3
147.785446,147.883911,147.901871,148.882217,149.241943,151.292511,0.02,1,2.37,5
147.883911,147.901871,148.882217,149.241943,151.292511,151.319504,0.81,0,2.32,7
147.901871,148.882217,149.241943,151.292511,151.319504,152.542648,-0.85,0,3.14,3
148.216644,150.024399,150.060349,150.393143,152.389771,152.749496,-1.55,2,3.06,3
141.906235,144.301331,146.506653,147.076004,147.699615,150.356827,1.57,2,5.96,7
144.301331,146.506653,147.076004,147.699615,150.356827,152.724792,0.69,1,5.84,6
